"","Country","Year","hog_ideology","leader_ideology","match_hog_leader","democracy","region","IMF.based.exchange.rate","Population","Currency","Per.capita.GNI","agriculture_and_hunting_fishing_isic","Changes.in.inventories","construction_isic","Exports.of.goods.and.services","Gross.capital.formation","Imports.of.goods.and.services","mining_manifacturing_isic","transport_storage_communication_isic","wholesale_trade_restaurant_hotel_isic","Gross.National.Income.GNI..in.USD","Gross.Domestic.Product..GDP.","Military.expenditure....of.GDP.","Urban.population","Rural.population"
"1456","Kenya",2016,"rightist","rightist","yes","no","Sub-Saharan Africa",101.5043695,47894670," Kenyan Shilling ",1541,14988847641,-32396670,3834821675,9912815872,14475560054,16171498410,9753231471,9660734853,6883111785,73801843692,74815138871,1.247309801,12566865,35572822
"1457","Kenya",2017,"rightist","rightist","yes","no","Sub-Saharan Africa",103.4109163,48948137," Kenyan Shilling ",1644,17140260791,629848164,4407973041,10448618855,16951460381,19080210005,9951160917,10506176127,7724647413,80474749576,82035787930,1.237594001,13067911,36129855
"1458","Kenya",2018,"rightist","rightist","yes","no","Sub-Saharan Africa",101.301574,49953304," Kenyan Shilling ",1818,18730949174,256315562,5386430370,11564075001,17865236171,20167353214,10576800734,12797268727,8518990437,90812280273,92202979941,1.207385368,13570981,36636126
"1459","Kenya",2019,"rightist","rightist","yes","no","Sub-Saharan Africa",101.9912984,50951450," Kenyan Shilling ",1939,20940112954,381703174,6183402506,11471244542,19415030337,20408411383,10811213908,14317388707,9388044421,98773634619,1e+11,1.112571179,14084362,37118465
"1460","Kenya",2020,"rightist","rightist","yes","no","Sub-Saharan Africa",106.4507802,51985780," Kenyan Shilling ",1903,22771789921,332152920,7046950467,9703785740,19814301120,17711643327,10473518799,13400965870,8870907751,98931074098,1.01e+11,1.108434196,14618243,37599091
"1461","Kosovo",2008,"rightist","rightist","yes","no","Eastern Europe and Central Asia",0.682674711,1803370," Euro ",2995,583548787,389643846,386701010,890816651,1932028502,3085346455,1014679449,275185234,766983149,5400841770,5181968721,0.016302794,NA,NA
"1462","Kosovo",2009,"rightist","rightist","yes","no","Eastern Europe and Central Asia",0.71984336,1797466," Euro ",2832,415097251,94517785,366022686,964386197,1636067047,2935506692,1037868850,281501520,740436086,5090256686,5015592560,0.481597271,NA,NA
"1463","Kosovo",2010,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.755044952,1792563," Euro ",3024,504875900,113035654,409088226,1156860923,1768643041,3230382501,1034571515,297729293,751036079,5420990633,5338743063,0.722607027,NA,NA
"1464","Kosovo",2011,"rightist","rightist","yes","no","Eastern Europe and Central Asia",0.719355254,1799338," Euro ",3601,515061228,310280628,533725163,1580291510,2283625499,3875970859,1208875581,347362445,875090572,6479527095,6333314419,0.804775949,NA,NA
"1465","Kosovo",2012,"rightist","rightist","yes","no","Eastern Europe and Central Asia",0.778293601,1811412," Euro ",3506,458925782,74324137,521146518,1511493860,1966368472,3503644377,1174430830,349957907,864412863,6351712029,6163840987,0.703953736,NA,NA
"1466","Kosovo",2013,"rightist","rightist","yes","no","Eastern Europe and Central Asia",0.753159182,1805675," Euro ",3814,567735228,56338688,536477560,1548944802,2019879777,3508083103,1294150059,395074517,939527814,6887416799,6733414559,0.721740711,NA,NA
"1467","Kosovo",2014,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.753730737,1777809," Euro ",4055,586302214,24106752,518743606,1662170506,1967316613,3783239639,1354682714,446839944,969756127,7209733327,7064983210,0.758329268,NA,NA
"1468","Kosovo",2015,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.901658962,1759122," Euro ",3636,483148306,136274362,478756402,1412936658,1915210821,3245402225,1216865851,398960156,874423738,6396055415,6293312928,0.794280304,NA,NA
"1469","Kosovo",2016,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.904035128,1750723," Euro ",3862,545705565,367993444,489386957,1591226884,2238646417,3418632644,1304255735,416112149,928599978,6760553806,6678139835,0.777868142,NA,NA
"1470","Kosovo",2017,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.885205508,1731666," Euro ",4230,532003016,339874749,584812222,1962421137,2491198913,3811644831,1391879048,448142263,1032630267,7324666803,7180768692,0.802899727,NA,NA
"1471","Kosovo",2018,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.846772667,1709962," Euro ",4686,514574947,361106365,660953077,2289053574,2859562069,4511507218,1537880296,498936747,1136992297,8012305168,7878763993,0.804420588,NA,NA
"1472","Kosovo",2019,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.893276257,1686859," Euro ",4789,571797354,277701325,646039784,2315462863,2729822920,4458374404,1493727153,492747900,1171995776,8079009089,7899204691,0.831727172,NA,NA
"1473","Kosovo",2020,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.875506397,1670698," Euro ",4742,569414457,286171524,593279503,1678010583,2583796084,4169889578,1538228624,454109760,1117403600,7921799315,7734496314,1.023037391,NA,NA
"1474","Kuwait",1990,"leftist","leftist","no","no","Middle East and North Africa",0.288455,1674938," Kuwaiti Dinar ",15573,162937027,45067688,336274289,8268187412,2932866478,10684508849,9297810750,679482068,1400565079,26083791233,18470818672,48.51726727,1650685,34134
"1475","Latvia",1993,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.960912763,2638889," Euro ",1944,540304064,-240727096,208201353,3107583697,498978368,2603207412,1439892457,1232103378,412449645,5129690874,5142430838,0.735295406,1763518,799772
"1476","Latvia",1994,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.796452496,2606454," Euro ",2021,435527247,247164615,291397776,2026053479,1069573433,2084900590,1183640408,1094398429,490058107,5267286953,5286169287,0.838757227,1736816,783926
"1477","Latvia",1997,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.826569949,2498879," Euro ",2632,324266567,225394112,279765796,2591734676,1374527348,3181814198,1544556515,1026693507,748194391,6576699291,6528163774,0.582114909,1668936,763915
"1478","Latvia",1998,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.839257223,2462337," Euro ",2930,273805210,132591054,410029238,2811935287,1838245722,3677713954,1437170830,1117046091,873373478,7213449982,7166640733,0.587847986,1649682,760337
"1479","Latvia",1999,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.832617155,2426351," Euro ",3075,275573232,-57379313,478357908,2638909117,1663843932,3377832158,1384498258,1164041594,947863007,7462048994,7533632914,0.750940828,1630787,759695
"1480","Latvia",2000,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.862971753,2392530," Euro ",3323,355399813,-38763725,496828544,2927749362,1948900406,3561812990,1383115954,1245858855,1111288981,7949264822,7959113349,0.881715012,1611520,756030
"1481","Latvia",2001,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.893444924,2359249," Euro ",3555,369052407,62082170,463523815,3177613888,2328942661,4044492169,1440877848,1455545792,1178500175,8387243349,8361978221,1.041538764,1588107,749063
"1482","Latvia",2002,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.879607496,2326144," Euro ",4116,429951998,338529402,542269140,3492068921,2661350671,4459919927,1618108084,1635984239,1375967128,9573266528,9556950160,1.542208276,1567452,742721
"1483","Latvia",2003,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.813135668,2294342," Euro ",5106,463247420,600855453,654154062,4243195983,3506316488,5716774190,1855220549,1966794796,1726497871,11714195275,11771458782,1.610024275,1551233,736722
"1484","Latvia",2004,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.768682781,2263443," Euro ",6246,605866310,646049336,847776243,5617393944,4775506997,7827694528,2246392195,2337753679,2171594110,14138202736,14436023899,1.595658217,1536660,726462
"1485","Latvia",2005,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.803519426,2233157," Euro ",7535,633069946,686951656,1024646043,7306183037,5960849041,9736950653,2411639268,2542269588,2766118563,16827231007,17003048785,1.610621927,1522383,716416
"1486","Latvia",2006,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.79738922,2203913," Euro ",9543,702324519,1286790659,1631318768,8573194657,8589998245,13025858314,2845104929,2650532447,3541561548,21031105739,21570368109,1.70523464,1507751,710606
"1487","Latvia",2007,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.731059679,2176053," Euro ",13848,1019860651,1665201946,2791561426,11882544270,12906808118,17798756207,3910765539,3304455258,4849148574,30133631537,31056063754,1.550398796,1494021,706304
"1488","Latvia",2008,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.684140481,2150412," Euro ",16461,1059365759,1221870395,3281328999,14074660492,12645519801,18614061515,4523956827,4233083818,5143806129,35397316296,35852152706,1.622641376,1476965,700357
"1489","Latvia",2009,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.719332844,2126265," Euro ",13288,847823098,54864727,1861383102,11150151239,5926266312,11674293857,3672120664,3469464826,4045016191,28253103099,26413374785,1.377367841,1452351,689318
"1490","Latvia",2010,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.754797924,2101530," Euro ",11518,972286723,308554108,1037530676,12762839824,4875218763,13263213484,3862102569,3202859897,3773303967,24204512791,23964003385,1.083592529,1423002,674553
"1491","Latvia",2011,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.713190781,2076974," Euro ",13328,1021991618,747142300,1388249858,16566117121,7124768209,18209614249,4354548719,3540624849,4053065574,27682219875,27711855704,1.071148117,1397904,661805
"1492","Latvia",2012,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.778133021,2053636," Euro ",13624,973399122,399772264,1508406619,17312217357,7738508499,18817064174,4301810754,3626355549,4061572910,27978279292,28175715971,0.907662243,1381242,653077
"1493","Latvia",2013,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.753256479,2031486," Euro ",14833,958474331,-3990673,1657508477,18239874967,7334450021,19558901125,4413098448,3851455752,4278978128,30132954212,30200881938,0.938941958,1367090,645557
"1494","Latvia",2014,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.753730737,2011039," Euro ",15606,1109863190,313443500,1725171784,19169040476,7462107787,20084772005,4211135151,3894985115,4485144144,31385165614,31345148671,0.943460036,1354815,638967
"1495","Latvia",2015,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.901658962,1991955," Euro ",13617,952373388,485827811,1451230516,16426324841,6448993741,16890094424,3754899739,3353120336,3965772151,27124825506,27252128627,1.037354277,1344323,633204
"1496","Latvia",2016,"centrist","centrist","yes","yes","Eastern Europe and Central Asia",0.904035128,1973476," Euro ",14201,914775294,490905703,1309722336,16728449518,5911031369,16630405761,3887713974,3415015528,4070772126,28024476281,28064533352,1.450062283,1332897,626640
"1497","Latvia",2017,"centrist","centrist","yes","yes","Eastern Europe and Central Asia",0.885205508,1954862," Euro ",15555,1082904468,395307075,1557691392,18774805223,6679941488,18966860060,4248442836,3747429234,4404098216,30407328862,30483806018,1.59351134,1322185,620063
"1498","Latvia",2018,"centrist","centrist","yes","yes","Eastern Europe and Central Asia",0.846772667,1935630," Euro ",17505,1237312021,336606283,1899668072,21159713458,7955585084,21388486785,4524651242,4298318948,4881007808,33883565347,34429023435,2.061498113,1313215,613959
"1499","Latvia",2019,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.893276257,1916555," Euro ",17659,1430842911,-57008120,1939541084,20542524057,7896670201,20769119131,4535662924,4183973290,4937559870,33845376232,34343961073,2.021400078,1305648,608174
"1500","Latvia",2020,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.875506397,1897052," Euro ",18235,1500469905,-409063830,1915944881,20726215208,7596875389,20391400978,4834123445,3837218108,4864424766,34593491383,34601740323,2.162111015,1298292,602157
"1501","Lebanon",2007,"rightist","rightist","yes","no","Middle East and North Africa",1507.5,4809608," Lebanese Pound ",5288,1214744538,-50429265,1015318656,9221256284,6028600595,15101534372,2835373656,1558440162,3695405302,25431866712,24827355015,4.632398404,4209587,634531
"1502","Lebanon",2008,"rightist","no information","no","no","Middle East and North Africa",1507.5,4887613," Lebanese Pound ",6232,1316724243,197399559,1235187365,11224076779,8152225283,19824163541,3485572428,1916103887,5150233930,30459175334,29118916106,4.001314491,4287127,638227
"1503","Lebanon",2016,"rightist","no information","no","yes","Middle East and North Africa",1507.5,6258619," Lebanese Pound ",8042,1394863554,281488441,2455806751,11112344036,11836802438,23526463868,5704185691,2896002048,8319128585,50329517818,51147308774,5.062663113,5581112,741948
"1504","Lebanon",2017,"rightist","no information","no","yes","Middle East and North Africa",1507.5,6109252," Lebanese Pound ",8646,1481016184,208864546,2145117946,11627344114,11553636720,24672982325,5770260200,2894805811,8796295713,52818451126,53027680686,4.505139801,5447340,712788
"1505","Lebanon",2018,"rightist","no information","no","no","Middle East and North Africa",1507.5,5950839," Lebanese Pound ",9039,1774360706,387316906,1947404290,11394547409,12345761382,26079751235,5632081144,2712124614,8728645249,53788957813,54901519156,4.851794579,5301511,682608
"1506","Lesotho",1993,"leftist","leftist","yes","no","Sub-Saharan Africa",3.267741583,1885478," Loti ",732,62614519,-22199041,122071697,155711282,446659282,1119938065,114320141,35103090,83986488,1379505194,780359394,2.475472663,298639,1603154
"1507","Lesotho",1994,"leftist","leftist","yes","no","Sub-Saharan Africa",3.550798333,1910642," Loti ",718,66640128,-32191469,142279624,164605250,462576928,1070680227,108968067,37403259,94206319,1371702085,798472192,2.74112241,314583,1613124
"1508","Lesotho",1995,"leftist","leftist","yes","no","Sub-Saharan Africa",3.627085,1934079," Loti ",773,77522149,-28504117,144390845,180580442,564034020,1269429029,141393980,40145226,102586011,1494201677,893476490,3.241889376,330866,1620571
"1509","Lesotho",1996,"leftist","leftist","yes","no","Sub-Saharan Africa",4.299349167,1955098," Loti ",731,67929468,-19164623,152122064,204192059,550469416,1264714012,139508860,38775564,104110438,1429962368,895050408,2.824673663,346574,1625844
"1510","Lesotho",1997,"leftist","leftist","yes","no","Sub-Saharan Africa",4.607961667,1972579," Loti ",774,64400219,-31715677,125130549,248878090,552305694,1299395540,156074424,41285451,111513391,1526888037,974017247,2.712177347,358838,1629292
"1511","Lesotho",1998,"leftist","leftist","yes","no","Sub-Saharan Africa",5.528284167,1985639," Loti ",827,68977338,-16099279,108112595,283985856,457737715,1241299487,162910697,36412675,95917011,1641230761,854270992,2.851928467,370398,1627651
"1512","Lesotho",1999,"leftist","leftist","yes","no","Sub-Saharan Africa",6.109484167,1994243," Loti ",808,71963920,194815,109559926,244632502,408582399,1107283259,176347649,34176926,94125177,1611332129,854383661,3.562451192,381376,1621858
"1513","Lesotho",2000,"leftist","leftist","yes","no","Sub-Saharan Africa",6.939828333,1998630," Loti ",724,63224530,-11455098,114841551,289231937,354125092,1036579774,184718665,34018799,88268329,1447480941,822098820,3.284926128,391725,1612188
"1514","Lesotho",2001,"leftist","leftist","yes","no","Sub-Saharan Africa",8.609180833,1999473," Loti ",629,62256934,-6844790,81639923,409442513,282833390,962275075,212088996,32340334,80115577,1258475596,752958073,2.744178023,401511,1599342
"1515","Lesotho",2002,"leftist","leftist","yes","yes","Sub-Saharan Africa",10.54074667,1997534," Loti ",589,45193966,-15928530,53072592,467752240,206670064,941646131,228534741,33242371,77450352,1175674313,700042059,2.516392953,410844,1583835
"1516","Lesotho",2003,"leftist","leftist","yes","yes","Sub-Saharan Africa",7.564749167,1993030," Loti ",861,65052186,-31686446,76981978,626513548,295142172,1347555351,320505316,47080766,116784538,1716354567,1033046679,2.369000919,419582,1565477
"1517","Lesotho",2004,"leftist","leftist","yes","yes","Sub-Saharan Africa",6.4596925,1985384," Loti ",1066,79700741,-11297072,75197046,748648602,346473858,1598031204,418976674,68416578,147512058,2115680554,1315577563,2.131662938,427518,1543611
"1518","Lesotho",2005,"leftist","leftist","yes","yes","Sub-Saharan Africa",6.359328333,1977424," Loti ",1103,83135024,498758,80199835,719763196,317236612,1650076602,464004017,84920281,167882310,2181287633,1458545980,2.049259616,434540,1518536
"1519","Lesotho",2006,"leftist","leftist","yes","yes","Sub-Saharan Africa",6.771549167,1976780," Loti ",1108,76738786,-25934050,80642912,823466951,311323827,1697737809,528108775,89002485,182481649,2189883238,1523029996,2.074224991,443863,1501200
"1520","Lesotho",2007,"leftist","leftist","yes","yes","Sub-Saharan Africa",7.045365,1983465," Loti ",1182,82256028,23462267,83321294,895713707,419264652,1880626483,574827263,97366290,202960718,2344576899,1682131788,2.368154586,455190,1498078
"1521","Lesotho",2008,"leftist","leftist","yes","yes","Sub-Saharan Africa",8.261223333,1995014," Loti ",1199,86526088,28496271,87909069,935017695,494404863,1911932333,628814494,89420549,214139534,2392556380,1766902643,1.547920806,467958,1498583
"1522","Lesotho",2009,"leftist","leftist","yes","yes","Sub-Saharan Africa",8.473674158,2009169," Loti ",1141,95810576,37614970,104705068,779282974,531638329,1986906705,475018556,96700336,225690663,2293074847,1740894928,2.72268167,481216,1499667
"1523","Lesotho",2010,"leftist","leftist","yes","yes","Sub-Saharan Africa",7.321221961,2022747," Loti ",1420,108636565,43550811,162562814,941234952,699368838,2412534423,540429231,126903858,287925195,2871542625,2234320198,3.162528742,495030,1501221
