"","Country","Year","hog_ideology","leader_ideology","match_hog_leader","democracy","region","AMA.exchange.rate","IMF.based.exchange.rate","Population","Currency","Per.capita.GNI","X.Agriculture..hunting..forestry..fishing..ISIC.A.B..","Changes.in.inventories","Construction..ISIC.F.","Exports.of.goods.and.services","Final.consumption.expenditure","General.government.final.consumption.expenditure","Gross.capital.formation","Gross.fixed.capital.formation..including.Acquisitions.less.disposals.of.valuables.","Household.consumption.expenditure..including.Non.profit.institutions.serving.households.","Imports.of.goods.and.services","Manufacturing..ISIC.D.","X.Mining..Manufacturing..Utilities..ISIC.C.E..","Other.Activities..ISIC.J.P.","Total.Value.Added","X.Transport..storage.and.communication..ISIC.I..","X.Wholesale..retail.trade..restaurants.and.hotels..ISIC.G.H..","Gross.National.Income.GNI..in.USD","Gross.Domestic.Product..GDP.","Military expenditure (% of GDP)"
"1545","Equatorial Guinea",2018,"rightist","rightist","yes","no","Sub-Saharan Africa",555.4464584,555.4464584,1502091," CFA Franc BEAC ",7560,295727874,-23397395,591144286,7807719240,9418729602,3081449119,1637322529,1660719924,6337280483,5766766448,3348927645,6912799500,3483243958,13101126868,860351151,957860100,11356252083,13097013925,1.14208303
"1546","Equatorial Guinea",2019,"rightist","rightist","yes","no","Sub-Saharan Africa",585.9110132,585.9110132,1553031," CFA Franc BEAC ",6330,277487530,-12628198,520560278,6029106674,9268677116,2873269084,880348702,892976900,6395408032,4760876545,2652979659,5534761981,3314237770,11395468356,882096408,866324388,9831032137,11417279842,1.308052872
"1547","Equatorial Guinea",2020,"rightist","rightist","yes","no","Sub-Saharan Africa",575.5860045,575.5860045,1596049," CFA Franc BEAC ",5627,300139334,-9044695,439352239,4341974927,9802861702,2933983778,532205435,541250130,6868877924,4655168783,2070429077,4091694345,3531404558,10013200451,736041177,914568797,8980308693,10021855908,1.640829959
"1578","Estonia",1993,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.364709835,0.845087751,1504436," Euro ",2731,226393664,70372635,244752259,2668205562,3147672942,824649226,1108620819,1038248185,2323023716,2828573176,785663820,983727080,1192095826,3724264618,565455933,511839855,4108033970,4187510300,0.761751961
"1579","Estonia",1994,"leftist","leftist","yes","yes","Eastern Europe and Central Asia",0.498563115,0.830292204,1475727," Euro ",2803,208477149,-11141865,240972183,2888025064,3380064653,939745850,1140193029,1151334894,2440318804,3302854090,762216808,943697347,1333803228,3696027624,513120747,455956972,4136383925,4191743502,1.041630274
"1580","Estonia",1995,"leftist","leftist","yes","yes","Eastern Europe and Central Asia",0.639349282,0.732731073,1452775," Euro ",3081,184881259,-4183942,254192356,2949652176,3602282924,1099783827,1182125360,1186309302,2502499096,3275708693,760020405,971362787,1539377658,3963472193,498911016,514747118,4476426394,4475860193,0.958098327
"1581","Estonia",1996,"leftist","leftist","yes","yes","Eastern Europe and Central Asia",0.769368425,0.769368425,1434670," Euro ",3332,197452865,21661924,253984949,2931050881,3853161767,1081758716,1314541859,1292879936,2771403050,3429399900,780450406,1016335704,1599623743,4208554698,537670882,603486555,4780804463,4783105051,0.873596074
"1582","Estonia",1997,"leftist","leftist","yes","yes","Eastern Europe and Central Asia",0.887205527,0.887205527,1421490," Euro ",3521,210749025,109637505,269941510,3627780601,4040426813,1051818290,1583595860,1473958356,2988608523,4157992582,852258104,1075912594,1723388723,4521798025,616030540,625775633,5005266384,5154388538,1.046772487
"1583","Estonia",1998,"leftist","leftist","yes","yes","Eastern Europe and Central Asia",0.899535149,0.899535149,1411147," Euro ",3957,286442726,16312870,349237493,4175122009,4427163300,1173569483,1793132821,1776819951,3253593817,4717722263,841641709,1081723378,1902649387,5052277950,716224375,716000593,5584439923,5670074153,1.067491718
"1584","Estonia",1999,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.938068547,0.938068547,1403498," Euro ",4031,209121178,-68225,288655451,4026981835,4501971644,1263814892,1493058267,1493126493,3238156751,4279682984,835042921,1085632284,2081617602,5184554171,778306875,741220780,5658008698,5763855973,1.287113364
"1585","Estonia",2000,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",1.084493543,1.084493543,1396877," Euro ",3924,221088361,98676475,301658320,3507096953,4209013535,1113234844,1620520483,1521844008,3095778691,3691525899,880207269,1114367908,1914442012,5083298316,809335017,722406699,5482005900,5690808434,1.376327115
"1586","Estonia",2001,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",1.117052365,1.117052365,1387995," Euro ",4303,218545260,133018831,329323147,3831259066,4591865306,1165277511,1850308065,1717289234,3426587795,4078519632,1003931897,1266840790,2087905700,5583257415,849505475,831137043,5972056646,6254916259,1.502214462
"1587","Estonia",2002,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",1.061686991,1.061686991,1379240," Euro ",5105,261826040,173363714,410506678,4270227516,5423380009,1339261018,2427066568,2253702853,4084118990,4815940146,1154709543,1467631151,2446295399,6558035430,946694279,1025081884,7040398975,7368066172,1.667129501
"1588","Estonia",2003,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.885586096,0.885586096,1370660," Euro ",6823,341664804,238498550,581054290,5644300452,7219772342,1762230694,3475433970,3236935419,5457541648,6478894630,1554870844,1997350465,3226112079,8816318637,1288626262,1381510737,9352337441,9874168127,1.743049295
"1589","Estonia",2004,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.805003233,0.805003233,1362480," Euro ",8488,439619849,354603545,750828910,7418612440,8841932190,2110295872,4209332162,3854728617,6731636317,8368362663,1812188125,2338072100,3977251107,10763516149,1571847476,1685896707,11564177157,12145863019,1.699689225
"1590","Estonia",2005,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.804250546,0.804250546,1354662," Euro ",10025,463647432,66725475,1062466920,9229053112,10044459459,2377308925,4704752792,4638027317,7667150534,9943960926,2068657720,2641327397,4669937771,12499632553,1666061040,1996191994,13581091192,14104149587,1.450919932
"1591","Estonia",2006,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.796689617,0.796689617,1346709," Euro ",12024,535532146,514020757,1465514393,10775366993,11917452920,2696958709,6784083646,6270062889,9220494212,12497213206,2464171189,3124094437,5486452827,14980934920,1975108206,2394232911,16192253204,17031639065,1.387562066
"1592","Estonia",2007,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.730756394,0.730756394,1340574," Euro ",15658,881061192,808114722,2073482917,14049827114,15330645192,3568639318,8979506786,8171392065,11762005874,16022785561,3113029620,3960094121,7318033811,19722222640,2486223610,3003326988,20991126624,22444324993,1.657320236
"1593","Estonia",2008,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.683499488,0.683499488,1337011," Euro ",17234,826999010,118573607,2076086850,16142085237,17444266168,4482727569,7691492225,7572918617,12961538599,17091405626,3341837908,4298660277,8560064931,21680700649,2794086656,3124802925,23042592232,24313206204,1.767197613
"1594","Estonia",2009,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.719480966,0.719480966,1334552," Euro ",14270,485381013,-330559127,1207802209,11954820773,14510570107,4033289464,4126688738,4457247865,10477280643,10979804014,2413983110,3403097254,7341681363,17047956759,2370400859,2239594063,19043589260,19641737120,1.799059796
"1595","Estonia",2010,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.754595135,0.754595135,1331535," Euro ",13882,619472189,65820727,994494883,14660970487,14063513680,3821563203,4217367504,4151546778,10241950477,13406736321,2685878966,3772315470,6985467779,17092041953,2490335166,2229956466,18484879319,19535115351,1.700425622
"1596","Estonia",2011,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.719355254,0.719355254,1327429," Euro ",16573,853125068,-210163197,1402227891,20077890483,15908035623,4257869786,5927313353,6137476550,11650165837,18729623413,3386921813,4561167773,7851614306,20330427736,2901070076,2761222623,21999839329,23183616046,1.678933303
"1597","Estonia",2012,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.778293601,0.778293601,1322682," Euro ",16683,763208125,142528475,1483244881,19845436185,15881394859,4188609535,6757930414,6615401939,11692785324,19464295958,3224875542,4333326130,7814788647,20116701424,2880403997,2841729645,22066222784,23020466785,1.897672784
"1598","Estonia",2013,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.753159182,0.753159182,1317982," Euro ",18589,775400492,-175601657,1544958925,21233896347,17598148332,4681448603,6836676926,7012278582,12916699729,20560105185,3448673352,4820096584,8623276668,21998271281,3142629151,3091909461,24500398382,25108615092,1.908963649
"1599","Estonia",2014,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.753730737,0.753730737,1314526," Euro ",19659,841679885,364993739,1431678380,21775106415,18448799183,4982166465,7221727515,6856733775,13466632718,20846975232,3772302046,5157544745,9106169704,23194887973,3316170986,3341644273,25841721786,26598657881,1.925357386
"1600","Estonia",2015,"rightist","rightist","yes","yes","Eastern Europe and Central Asia",0.901658962,0.901658962,1314657," Euro ",17023,654016679,133242174,1218309856,17718448637,16239487016,4479496319,5741953688,5608711514,11759990696,16818332258,3181912588,4241958615,8156187997,19841759203,2818915031,2752371024,22379414899,22881558192,2.026041742
"1601","Estonia",2016,"leftist","centrist","yes","yes","Eastern Europe and Central Asia",0.904035128,0.904035128,1315926," Euro ",17874,508497940,182333623,1360013524,18525308898,17125885401,4745011413,6063034312,5880700689,12380873988,17657740840,3340578155,4424938674,8573560651,20735588055,2806085650,3062491616,23521431129,24056487771,2.069164366
"1602","Estonia",2017,"leftist","centrist","yes","yes","Eastern Europe and Central Asia",0.885205508,0.885205508,1317549," Euro ",19933,642449685,140580915,1558621119,20411337064,18707253678,5184855897,7125083318,6984502403,13522397780,19319287827,3664685736,4902929274,9666794795,23357400973,3118936760,3467669339,26262263150,26924385103,2.009766509
"1603","Estonia",2018,"leftist","centrist","yes","yes","Eastern Europe and Central Asia",0.846772667,0.846772667,1322148," Euro ",22672,639841153,280908925,1844414753,22761485755,21205630150,5858255932,8583793836,8302884910,15347374218,21926196630,4125664580,5512931843,11016534145,26640326119,3575457874,4051146350,29975932131,30624720196,2.00908712
"1604","Estonia",2019,"leftist","centrist","yes","yes","Eastern Europe and Central Asia",0.893276257,0.893276257,1327039," Euro ",22982,738741229,199399680,1869298536,22964765757,21663664344,6073188397,8098344653,7898944973,15590475947,21716876326,4071081002,5263769145,11506294854,27001837124,3718222637,3905510722,30497508228,31081901909,2.035703972
"1605","Estonia",2020,"leftist","centrist","yes","yes","Eastern Europe and Central Asia",0.875506397,0.875506397,1329444," Euro ",23333,643170629,45728963,1886679533,21731484847,22105442138,6509863343,9827341102,9781612138,15595578795,21705953338,4026127064,5259356203,12086148127,27544744485,3858909554,3810480439,31019990366,31370395573,2.296756834
"1658","Ethiopia",2011,"leftist","leftist","yes","no","Sub-Saharan Africa",16.89922576,16.89922576,91817929," Ethiopian Birr ",325,12572743096,252858330,1130252964,5086019988,25222167339,3144942896,9786247154,9533388825,22077224443,9615055880,1122418285,1815473705,6437529242,28336610849,1177006585,5203605257,29880596635,30479443693,1.090706474
"1659","Ethiopia",2012,"leftist","leftist","yes","no","Sub-Saharan Africa",17.70476138,17.70476138,94451280," Ethiopian Birr ",440,18712305347,962193143,1681542008,5811261604,34091422477,3504396285,15659290406,14697097263,30587026192,13351493135,1443622958,2318381430,7684123897,39215923681,1678723557,7140847442,41511573978,42210509593,0.868361507
"1660","Ethiopia",2013,"leftist","leftist","yes","no","Sub-Saharan Africa",18.62662896,18.62662896,97084366," Ethiopian Birr ",491,19193681520,310360118,2455828164,5810340989,38361111279,4168059052,15862044168,15551684050,34193052227,13491491164,1723076144,2637990487,9019770597,43175849428,2058362418,7810216241,47657691181,46542023357,0.806417194
"1661","Ethiopia",2014,"leftist","leftist","yes","no","Sub-Saharan Africa",19.58578991,19.58578991,99746766," Ethiopian Birr ",556,20863619454,606425689,4271743463,6305386621,43046453780,5009790285,20572154705,19965729016,38036663495,15760983081,2161799571,3024656015,10004305496,50264616447,2337192123,9763099896,55433924253,54163248202,0.768407756
"1662","Ethiopia",2015,"leftist","leftist","yes","no","Sub-Saharan Africa",20.57684875,20.57684875,102471895," Ethiopian Birr ",629,22744298978,154624259,6815718077,5906249372,49239998423,5685807454,24863768316,24709144057,43554190969,19108319489,2778379756,3464740440,11311109044,58676074975,2602696878,11737511557,64475791657,63078657756,0.705414651
"1663","Ethiopia",2016,"leftist","leftist","yes","no","Sub-Saharan Africa",21.73154722,21.73154722,105293228," Ethiopian Birr ",683,25036509549,1034993034,10930883000,5637001035,55995251149,8034348473,26949990905,25914997871,47960902676,19545313612,4106778628,4895138947,12036929040,67362126190,3241981668,11220683985,71921940614,72157653326,0.68356721
"1664","Ethiopia",2017,"leftist","leftist","yes","no","Sub-Saharan Africa",23.86610446,23.86610446,108197950," Ethiopian Birr ",706,25940635924,390967031,12578881330,5858936897,59623387744,8531262417,29522874219,29131907188,51092125327,18026946994,4750960845,5530729975,13565683677,72182885956,3253925809,11313029243,76338468764,76794686090,0.675310716
"1665","Ethiopia",2018,"leftist","leftist","yes","no","Sub-Saharan Africa",27.42938659,27.42938659,111129438," Ethiopian Birr ",719,25040712820,347982954,16514316806,6715753536,60891372626,8221948355,27402224486,27054241532,52669424270,18309377728,4674352520,5387685494,14308190159,76147088659,3024006327,11872177053,79851219310,80210324516,0.645850963
"1666","Ethiopia",2019,"leftist","leftist","yes","no","Sub-Saharan Africa",29.06975,29.06975,114120594," Ethiopian Birr ",806,31131640279,932216135,17037745423,7349392410,72082904050,8509257906,32641009985,31708793849,63573646144,19322594794,5178269507,5938319043,16253459352,88494701537,3436025422,14697512019,91992879196,92561855537,0.579949537
"1667","Ethiopia",2020,"leftist","leftist","yes","no","Sub-Saharan Africa",34.9271654,34.9271654,117190911," Ethiopian Birr ",820,34357257896,304578421,16239537146,6886472393,76498616102,8821118973,29546136844,29241558423,67677497129,16308814123,5124157931,6082447373,16569674105,92263423480,4017294490,14997212470,96072610769,96611046472,0.521624297
"1670","Fiji",1992,"rightist","rightist","yes","no","Asia and Pacific",1.502990833,1.502990833,786859," Fiji Dollar ",1884,264565353,20865914,51681025,795280965,1373912854,275948456,204410145,183544231,1097964398,841189428,196001033,237052764,716581033,1593711576,150737760,173093639,1482380964,1532414536,1.840414107
"1671","Fiji",1993,"rightist","rightist","yes","yes","Asia and Pacific",1.541775,1.541775,789198," Fiji Dollar ",2004,273407290,27105448,51856103,856610076,1464349149,302595385,287401917,260296469,1161753764,972256004,225259560,266702616,749048256,1679504316,159262758,179227293,1581881922,1636105139,1.808559319
"1672","Fiji",1994,"rightist","rightist","yes","yes","Asia and Pacific",1.464125,1.464125,790803," Fiji Dollar ",2200,321345013,30798548,54488747,1029830103,1603518964,298584479,277552666,246754118,1304934485,1085153249,255437777,299678639,812997371,1868027392,178111433,201406190,1739621959,1825748485,1.702637273
"1673","Fiji",1995,"rightist","rightist","yes","yes","Asia and Pacific",1.406333333,1.406333333,792246," Fiji Dollar ",2396,332404052,23964647,58178290,1089499881,1736703122,317436833,303584150,279619503,1419266288,1159469068,257384566,302317051,929127919,2028361218,185424769,220909138,1898348661,1970318085,1.62578739
"1674","Fiji",1996,"rightist","rightist","yes","yes","Asia and Pacific",1.4033,1.4033,796538," Fiji Dollar ",2596,361977263,3938709,64262414,1338202808,1665570078,337846505,377926680,373987971,1327723573,1252975130,266968525,319274696,995335029,2190580361,218386064,231344896,2067440319,2128724435,1.424246345
